"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20194","11560","영등포구","CS300002","편의점","53096296136","9362339","39724525194","13371770942","7828455657","8504497900","7545411442","7650306794","8195853401","7066363896","6305407046","5552634821","9796523415","7772414579","6983657613","13316816123","9674249585","34862191670","16880648664","544948209","14573911965","15850491603","11512724041","6633224410","2627540106","7131079","2231260","1394109","1523056","1355333","1389708","1468873","1185616","1045644","829229","2066497","1543460","1279045","2159518","1484590","6055514","3197300","150371","3066639","2757578","1847185","1048504","382524"
"20194","11560","영등포구","CS300010","반찬가게","78957327555","2255246","66349072788","12608254767","12660015781","15394336217","11369863304","13339182910","13585674576","9578809914","3029444853","2270634006","23465507580","25561574794","18565452069","7611718871","1482440235","34290105317","31807187428","40341691","4569098074","9674344424","16956944519","19907990944","14948573094","1845522","409724","385842","386541","332103","354523","386513","260346","149378","14864","429223","850703","427688","455580","77188","1158613","935233","2267","312364","445876","538052","414695","380601"
"20194","11560","영등포구","CS300004","핸드폰","13270803827","80946","11917703464","1353100363","2908761588","3719514991","1236740515","2151681047","1901005323","862100939","490999424","0","985043890","3912055529","6187437953","2167421741","18844714","4333932647","2030933605","52491662","442123546","1342075216","2411733756","1381656036","734786038","68660","12286","13770","15483","10340","14213","14854","8243","4043","0","7735","22425","27513","23258","15","40759","25901","8612","10744","13550","14724","14429","4601"
"20194","11560","영등포구","CS300036","조명용품","3965840214","70904","3487087879","478752335","1017609654","404806587","505653281","603885982","955132375","410333673","68418662","0","1539253142","760447208","1378039311","287981396","119157","2174447919","800980813","0","204918938","309429685","587339493","1319265079","550429353","60784","10120","11934","11664","11598","10961","14627","7524","2596","0","19476","20216","20168","11024","20","38786","20091","0","4702","7531","10931","19673","15365"
"20194","11560","영등포구","CS100004","양식음식점","17777309770","424542","13181272943","4596036827","2284653645","2843980441","2643190770","2657072511","2752375576","2513212212","2082824615","297706673","109618610","5984373703","2440122491","6675584285","2269904008","6428234651","6562878044","113559200","3755753436","4479877796","2703379974","1323402133","615140154","309027","115515","54221","65865","61896","60388","66657","59743","55772","5501","9980","164551","63389","148100","33021","169705","195838","4092","126121","125588","65485","33377","10874"
"20194","11560","영등포구","CS200001","일반교습학원","9059571540","32228","8020756422","1038815118","1921664078","1644425671","1362254454","1360936470","1731475749","732678608","306136510","11557520","357873997","816551742","2936702530","4404956135","531929616","3740915668","5240003486","13803285","36593578","973638494","6538264581","1182994310","235624909","27776","4452","6640","5642","4874","4830","5790","3209","1243","42","971","3332","11193","15025","1665","13933","18083","68","178","3397","23382","4053","940"
"20194","11560","영등포구","CS300020","서적","1642061678","37769","1491760786","150300892","307620642","314361342","209744331","318972227","341062244","88181491","62119401","0","233690064","425980750","690202930","276807326","15380608","315577224","189794656","15132956","37435530","90806432","199813041","117055885","45128037","32885","4884","7035","6828","6004","6534","6484","2821","2063","0","4932","10881","11892","9031","1033","15200","10486","636","3444","4551","9186","5476","2385"
"20194","11590","동작구","CS100006","패스트푸드점","5800900443","597683","3880320299","1920580144","673649680","839564918","772784170","782141867","812179664","978342761","942237383","120148286","300754179","1342479843","949440337","2361720020","726357778","2991270301","2462848510","131093403","2025336678","1153482644","1022668328","859211657","262326092","420958","176725","77683","90458","83191","83914","85712","93253","83472","15621","50933","141165","96666","215962","77336","313637","276507","18290","261826","117854","83314","84744","24113"
"20194","11590","동작구","CS200005","스포츠 강습","1372438298","7443","1293919765","78518533","313082303","267630820","264333242","199474264","249399136","47257781","31260752","0","27971617","131625056","453362366","654039657","105439602","539218288","833220009","7365359","239321209","355986694","582295503","142988324","44481208","6977","466","1723","1472","1362","1119","1301","330","136","0","78","814","2786","3288","477","3266","4179","44","947","2250","3363","641","200"
"20194","11590","동작구","CS100003","일식음식점","9214553158","260384","6345970699","2868582459","1035072274","1339041867","1251340904","1289135218","1431380436","1692068922","1176513537","292426265","8825586","1924545167","1218923274","4010269659","1759563207","4602983239","3342996994","114303558","2212535121","1828915078","1844263955","1303782407","642180115","191627","68757","34890","41633","38036","36771","40297","39989","28768","5340","1097","77839","39683","110115","26310","131761","116624","7004","94948","50624","45165","37358","13303"
"20194","11590","동작구","CS300009","청과상","9340079545","358660","6375464285","2964615260","1239577916","1427073571","1115985771","1157813388","1435013639","1834516048","1130099212","4521592","872708799","1938026443","2537189326","3690444122","297189263","3892813761","4237463692","7574731","751259668","1348087325","1780004494","2090379967","2152971259","254313","104347","51338","55430","47818","46973","52754","62497","41850","237","31629","73138","102928","134309","16419","131455","212958","570","28431","57623","78838","92562","86389"
"20194","11590","동작구","CS300008","수산물판매","735438110414","9794933","424519995251","310918115163","69362873714","85545251547","80956396224","83913837840","104741635926","191220760251","119697354912","19533061217","82393118091","126835579179","170705779562","301835066980","34135505385","388702275484","230418390225","683937982","84309536998","132806293667","128129670890","135483422438","137707803732","5420954","4373979","822131","1142246","1089125","1033313","1334139","2629004","1744975","225082","968025","1803872","2435463","3907321","455170","5356905","3626011","16432","1434042","1892096","1763318","1922719","1954313"
"20194","11590","동작구","CS300015","가방","86618948","2181","84385965","2232983","20730386","36039298","5192983","14841544","7581754","2232983","0","0","7270175","23742317","9451228","46155228","0","18279299","68339649","0","0","9451228","17022597","4517895","55627228","1973","208","622","415","312","312","312","208","0","0","104","831","208","1038","0","519","1662","0","0","208","520","312","1141"
"20194","11590","동작구","CS200033","부동산중개업","286155945","775","221089539","65066406","288576","8896120","102803166","33302541","75799136","65066406","0","0","3117070","5754148","232354563","5595783","39334381","92765667","193390278","0","7631535","142094476","16756506","113454743","6218685","583","192","70","79","153","191","90","192","0","0","68","106","329","71","201","543","232","0","48","236","128","151","212"
"20194","11590","동작구","CS200026","자동차미용","8110600","61","8110600","0","0","2027650","0","4055300","2027650","0","0","0","0","4055300","4055300","0","0","4055300","4055300","0","0","0","2027650","2027650","4055300","61","0","0","20","0","20","21","0","0","0","0","20","41","0","0","20","41","0","0","0","20","21","20"
"20194","11590","동작구","CS300004","핸드폰","273683342","19749","215724763","57958579","31957356","35126276","32312468","75821151","40507512","44730796","13227783","0","17782882","86757885","109428712","59713863","0","153381923","120301419","8781602","105075993","48069329","55554846","49394566","6807006","15863","3886","2689","2645","3475","2252","4802","3716","170","0","754","4628","9335","5032","0","11228","8521","845","5559","5513","4471","2623","738"
"20194","11620","관악구","CS300002","편의점","46019474217","8093346","31793147591","14226326626","6220744122","6647577283","6202854515","6100110827","6621860844","7276504668","6949821958","7931002862","6003599024","4320725371","4821112308","11972279907","10970754745","30040610481","15947514190","763543930","18878528671","12822584752","7275314924","4482019007","1766133384","5654697","2438649","1093086","1196535","1106629","1100925","1157522","1246306","1192343","1233772","1236219","863002","925634","2056250","1778469","5134611","2957141","200201","3711929","2065569","1112884","724896","276273"
"20194","11620","관악구","CS200001","일반교습학원","10550515335","40160","9289840774","1260674561","2386257161","2068166294","1502027665","1563287469","1770102185","919899168","340775393","3872314","573455523","1220839827","2895689714","5078590097","778067860","4244759370","6285920844","20789424","855971168","1101420638","6270670468","2040681632","241146884","34975","5185","8805","7705","6159","5968","6338","3180","2005","22","2810","6292","11668","17285","2083","17737","22353","134","6005","5187","19942","7642","1181"
"20194","11620","관악구","CS200028","미용실","10680061314","291487","6739185113","3940876201","1143948459","1193541463","1280619803","1423313207","1697762181","2358153960","1582722241","31854737","125327569","1952688541","3303509246","4546264348","720416873","4686296377","5972206471","127408952","2998726105","2856263149","2179982869","1682049811","814071959","191140","100347","35135","35467","36715","39644","44179","57006","43341","448","6907","60434","87087","125575","11036","174796","116308","4699","88223","72657","56913","45362","23254"
"20194","11620","관악구","CS200037","노래방","4756179217","155632","2861452201","1894727016","407527940","619639220","614357353","554564402","665363286","1034236910","860490106","2401991330","160353140","15521321","85606326","539309416","1553397684","3713663999","845699396","38035813","745059015","934268327","1195562208","1118144416","528293620","99079","56553","16918","21097","19608","18482","22974","30838","25715","47241","2926","4984","11104","35662","53715","104083","50162","8035","78022","27218","16242","17067","7652"
"20194","11620","관악구","CS100005","제과점","9217809849","1014635","6563358722","2654451127","1162909166","1480015010","1334707781","1211450889","1374275876","1604812953","1049638174","30449941","1175637763","1693681059","2128229795","3126233304","1063577987","3694819867","5111118573","112560582","2312181998","2204778312","1949486694","1415269915","811660935","726192","288443","137690","155330","150943","136575","145654","164322","124121","3104","143746","179016","216766","342557","129446","404184","596729","16035","314123","248995","196467","146120","79171"
"20194","11620","관악구","CS200016","당구장","562869383","30481","380321905","182547478","64449338","103335331","65477753","74153458","72906025","107095429","75452049","98231632","1023768","28731951","81958040","180568546","172355446","433232890","113494580","11895607","152618472","93025519","130467427","109791437","48929010","18843","11638","3182","3964","3824","3797","4076","6303","5335","6182","62","591","3187","10176","10283","25357","4502","1380","7596","4819","6807","6891","2363"
"20194","11620","관악구","CS300009","청과상","7630649903","532103","5677312651","1953337252","1320940654","1127335661","931083948","1164398823","1133553565","1256661036","696676216","11100439","1290165740","1965303202","2158893924","1999935640","205250958","1886974554","5285348853","13606017","401223198","773546052","1172347799","2058140657","2753459681","389181","142922","82273","86724","69256","71162","79766","81216","61706","1279","59196","123415","157856","172718","17639","166450","352837","1222","43434","70595","101571","147420","155041"
"20194","11620","관악구","CS200032","가전제품수리","1261240420","18976","1108032644","153207776","278731262","197423180","169403813","221067845","241406544","151761902","1445874","0","226953720","518016832","399405028","116053288","811552","635229902","626010518","177016","10356052","181645499","205171255","406499829","457390769","16468","2508","3870","3327","2580","3199","3492","2388","120","0","3687","6999","6384","1861","45","10225","8751","25","196","2253","4010","5580","6912"
"20194","11620","관악구","CS200036","고시원","1058541552","23551","602183094","456358458","148057863","118549927","80825496","104018524","150731284","205014799","251343659","555899258","98886671","3232732","16516548","136552964","247453379","812141353","224589844","25768488","409833954","261321850","129131770","100481321","110193814","15134","8417","3347","3170","2263","2753","3601","3792","4625","11018","2156","140","799","3586","5852","17896","5437","632","9565","5605","2605","2258","2667"
"20194","11650","서초구","CS300028","화초","15014225727","185113","12275303293","2738922434","2478706140","2347999961","2696615736","1922340837","2829640619","1821211006","917711428","116969953","3407675984","4537445097","4804783789","2087880664","59470240","3770517501","5974818141","15949200","749362283","1790450167","2561762438","2343541955","2284269601","130260","54853","22977","27295","27487","24079","28422","33317","21536","754","27027","56120","62917","36586","1709","63469","86384","1014","21365","33054","31582","32107","30728"
"20194","11650","서초구","CS200028","미용실","12699475804","226026","8217804498","4481671306","1479355069","1468607982","1615115159","1744719789","1910006499","2924817424","1556853882","497222","342788604","3148131208","4117107835","4658077935","432873000","5211966539","7341131982","93290510","1765851334","2845889332","3431356403","2570106330","1846604607","150747","75279","28379","29264","26498","31087","35519","48202","27077","7","9258","57187","70353","84688","4533","130150","94033","2760","36613","49929","61936","46008","26921"
"20194","11650","서초구","CS200024","스포츠클럽","5973147322","29791","5440334135","532813187","1132987179","1130862891","1117502184","1008542657","1050439224","379032299","153780888","16631979","680060361","1075952999","1315671390","2202803144","682027449","2692263324","2634286846","8909693","921091256","1506376853","1238482751","997074347","654615263","23293","6498","5246","4955","4409","4579","4104","3385","3113","55","4336","5697","6642","10082","2979","17961","10448","169","7018","7022","4552","6175","3470"
"20194","11650","서초구","CS200002","외국어학원","12392052110","29894","11435931417","956120693","2865781919","2341808219","1897962035","2210152092","2120227152","545126408","410994285","0","2035955790","1734588140","4596448003","3486930883","538129294","5094843314","6960090408","38413881","659445829","2904960210","6135795815","1711308949","605009040","26292","3602","6754","5480","4747","4363","4948","2353","1249","0","3904","4408","10124","10109","1349","12183","17486","160","3611","4797","14903","4953","1244"
"20201","11740","강동구","CS200002","외국어학원","1673544652","5241","1487843818","185700834","240927993","373981088","224045050","331864300","317025387","150724145","34976689","1885764","135357535","152480225","547567644","732764252","103489232","736268667","916736008","0","11917326","106771368","1061138603","470634539","2542837","4626","615","913","1013","685","1114","901","482","133","9","318","459","1710","2386","359","2244","2966","0","43","329","3461","1363","16"
"20201","11740","강동구","CS300011","일반의류","36017409152","790265","23638672265","12378736887","3933990157","4115290347","5523603523","4809233514","5256554724","6715843273","5662893614","3261061","628693408","8164774108","13651030773","12948266088","621383714","12462332167","22948417932","165131302","2478864048","4866102932","10859418458","10389021767","6652211592","509939","280326","80605","88697","123446","108786","108405","150540","129786","55","15353","183543","296735","282700","11879","257374","531793","4988","64114","113902","233890","226109","146160"
"20201","11740","강동구","CS200026","자동차미용","223891681","8776","143039852","80851829","28044457","22492167","33500578","26775359","32227291","49220935","31630894","0","27729291","49288515","91470296","50897452","4506127","152788304","48383184","0","19763306","64893034","73629590","29480775","13404784","4943","3833","911","700","1022","1206","1104","1908","1925","0","967","2160","3162","2179","308","6706","1723","0","982","2783","2650","1369","646"
"20201","11110","종로구","CS100001","한식음식점","121266002710","3835593","95380712559","25885290151","17027713946","18569022346","19290926112","20129619447","20363430708","15535361804","10349928347","3909703450","1691343821","36991213606","11716456796","47697838592","19259446445","59204554391","34672455528","314469073","18366548070","21891073331","20236619823","19126167927","13942131688","3068101","767492","578245","608068","615581","634469","631738","446470","321022","92051","103123","1671195","478967","1151155","339102","1989035","1381814","19300","763046","787597","704187","638417","458346"
